SEASON,PLAYER_ID_combine,TEAM_ABBREVIATION,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,OREB,PF,PTS,REB,STL,TOV
2016,1627775,GSW,Patrick McCaw,PG-SG,77.25,78.75,180.8,82.0,100.5,4.7,8.75,8.75,30.0,38.0,11.01,2.97,3.3,,0.4,1.0,0.4,0.4,0.6,,,,,,0.4,0.6,0.8,0.2,0.6,0.6666666666666666,0.5,0.8333333333333334,,,,0.6666666666666666,0.6363636363636364,1.1,0.2,1.1,1.7,0.6,0.33299999999999996,3.5,1.5,0.433,0.5,0.4,0.784,0.3,0.9,4.0,1.4,0.5,0.5
2016,1629005,CLE,Malik Newman,SG,74.25,75.5,182.2,77.75,97.5,5.6,8.25,9.25,30.0,35.5,10.88,3.11,3.28,,0.6,1.0,0.2,0.8,0.6,,,,,,0.6,0.8,0.6,0.6,0.4,0.6666666666666666,0.8333333333333334,0.8333333333333334,,,,0.65625,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
2016,1627777,IND,Georges Niang,PF,78.75,80.5,230.8,82.0,103.0,10.05,9.25,9.25,25.0,31.0,11.64,3.17,3.49,,0.8,0.6,0.8,0.8,1.0,,,,,,1.0,1.0,0.8,0.6,0.6,1.0,0.3333333333333333,0.6666666666666666,,,,0.7333333333333333,,0.2,0.0,0.7,0.5,0.0,0.083,1.6,0.4,0.25,0.1,0.1,1.0,0.1,0.3,0.9,0.7,0.1,0.2
2016,1627778,HOU,Chinanu Onuaku,C,81.0,82.0,245.2,86.75,108.5,8.55,9.0,8.0,27.5,33.5,11.65,3.0,3.5,,0.6,0.4,0.8,0.8,0.4,,,,,,0.4,0.4,0.4,0.2,0.2,0.3333333333333333,0.5,0.6666666666666666,,,,0.5757575757575758,,0.6,0.2,1.6,0.0,0.0,0.0,1.4,1.0,0.7140000000000001,0.8,0.8,1.0,0.4,1.2,2.8,2.0,0.6,0.8
2016,1627779,CHA,Marcus Paige,PG,72.5,73.75,163.8,78.25,97.0,4.3,7.75,8.75,33.5,39.5,10.82,2.69,3.15,,0.4,0.8,0.2,0.8,0.6,,,,,,0.4,0.6,1.0,0.4,0.4,0.6666666666666666,0.8333333333333334,0.8333333333333334,,,,0.8,,0.6,0.0,0.8,1.6,0.4,0.25,2.8,0.8,0.28600000000000003,0.4,0.4,1.0,0.0,0.0,2.4,0.8,0.0,0.0
2016,1627780,MIL,Gary Payton II,PG,74.0,75.0,183.8,80.0,99.5,3.95,8.75,9.5,31.5,38.5,11.57,3.17,3.23,,0.4,0.4,0.6,0.8,0.8,,,,,,0.0,0.4,0.8,1.0,0.6,0.3333333333333333,0.3333333333333333,0.5,,,,0.5454545454545454,0.5,2.2,0.7,2.0,1.5,0.2,0.111,3.7,1.3,0.364,0.8,0.5,0.6,0.0,1.5,3.3,2.0,0.5,1.7
2016,1627751,TOR,Jakob Poeltl,C,84.25,85.0,239.0,86.75,111.5,5.8,9.25,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,1.6,0.0,0.0,0.0,2.1,1.2,0.583,1.1,0.6,0.544,1.4,2.1,3.1,3.1,0.3,0.5
2016,1627752,ATL,Taurean Prince,SF,78.5,79.75,220.2,83.5,102.0,6.45,9.0,8.5,34.0,36.0,10.96,2.8,3.24,,0.6,0.6,0.4,0.4,0.6,,,,,,0.8,0.0,0.2,0.4,0.2,0.6666666666666666,0.6666666666666666,0.5,,,,0.5294117647058824,,0.9,0.5,2.2,1.7,0.6,0.324,4.8,1.9,0.4,1.6,1.3,0.787,0.4,1.6,5.7,2.7,0.7,1.0
2016,1627753,HOU,Zhou Qi,PF-C,85.25,86.25,218.2,91.75,112.5,4.85,9.25,9.5,31.5,32.0,11.27,2.9,3.46,,0.4,0.4,0.4,0.6,0.8,,,,,,0.8,0.6,0.4,0.6,0.4,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,0.6206896551724138,,0.1,0.8,0.9,1.1,0.1,0.105,1.8,0.3,0.188,0.7,0.4,0.667,0.3,0.8,1.2,1.2,0.1,0.6
2016,1627781,SAC,Malachi Richardson,SG-SF,76.75,78.25,199.6,84.0,101.5,7.0,8.75,10.0,33.0,38.0,10.56,3.25,3.33,,0.8,0.4,1.0,0.6,0.6,,,,,,0.8,0.4,0.6,0.4,0.6,0.6666666666666666,0.5,1.0,,,,0.6428571428571429,,0.5,0.0,0.9,1.3,0.4,0.28600000000000003,3.1,1.3,0.41200000000000003,0.9,0.7,0.789,0.1,1.0,3.6,1.0,0.2,0.4
2016,1627782,NOP,Wayne Selden,SG,76.25,77.75,232.4,82.5,101.0,7.3,9.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0,1.7,2.3,1.3,0.5710000000000001,2.7,1.7,0.625,1.3,0.7,0.5,0.0,2.0,5.3,1.7,0.7,1.0
2016,1627783,TOR,Pascal Siakam,PF,80.25,81.5,226.6,87.25,107.5,5.2,9.25,10.0,30.5,36.5,11.25,3.09,3.41,,1.0,0.2,0.4,0.4,0.8,,,,,,0.4,0.4,0.4,0.6,0.6,0.5,0.16666666666666666,0.16666666666666666,,,,0.46875,,0.3,0.8,2.2,0.1,0.0,0.14300000000000002,3.7,1.9,0.502,0.6,0.4,0.688,1.2,2.0,4.2,3.4,0.5,0.6
2016,1627754,LAC,Diamond Stone,C,81.0,82.25,254.4,86.75,108.5,12.85,8.5,7.75,27.0,29.5,12.02,3.22,3.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.7,0.0,0.0,0.0,1.9,0.4,0.231,0.6,0.6,1.0,0.1,0.7,1.4,0.9,0.0,0.3
2016,1628403,POR,Caleb Swanigan,PF,79.5,80.5,246.6,87.5,107.0,12.55,9.0,10.25,26.0,29.0,12.8,,,,0.6,0.2,1.0,0.4,0.8,,,,,,0.8,0.4,0.6,0.8,0.4,0.6666666666666666,0.5,1.0,,,,0.625,,0.5,0.1,1.4,0.3,0.0,0.125,2.2,0.9,0.4,0.7,0.4,0.667,0.6,1.4,2.3,2.0,0.2,0.7
2016,1627755,PHX,Tyler Ulis,PG,68.75,70.0,149.2,74.0,88.5,5.2,7.5,7.5,32.5,38.0,10.8,2.88,3.2,,,,,,,,,,,,,,,,,,,,,,,,,3.7,0.1,1.2,1.3,0.3,0.266,7.2,3.0,0.42100000000000004,1.2,0.9,0.775,0.3,1.2,7.3,1.6,0.8,1.3
2016,1627784,DAL,Jarrod Uthoff,PF,80.5,81.75,214.4,83.5,104.0,6.0,8.75,9.0,29.0,34.5,11.52,3.03,3.5,,0.6,0.8,1.0,1.0,0.8,,,,,,0.4,0.6,0.8,0.6,0.6,0.6666666666666666,0.8333333333333334,1.0,,,,0.6875,,1.0,0.4,1.6,1.0,0.3,0.33299999999999996,4.2,1.8,0.42100000000000004,0.8,0.6,0.7140000000000001,0.9,0.9,4.4,2.4,0.2,0.3
2016,1627756,CHI,Denzel Valentine,SG-SF,76.0,77.75,210.4,82.75,102.0,9.2,8.5,9.75,27.0,32.0,10.51,3.22,3.46,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.1,2.5,3.6,1.3,0.35100000000000003,5.1,1.8,0.354,0.3,0.2,0.778,0.2,1.5,5.1,2.6,0.5,0.9
2016,1627785,BKN,Isaiah Whitehead,PG-SG,75.25,76.5,210.0,80.75,100.0,9.25,8.5,8.75,27.5,35.5,11.65,3.21,3.34,,0.2,0.6,0.8,1.0,0.8,,,,,,0.8,0.2,0.6,0.4,0.4,0.5,0.5,0.6666666666666666,,,,0.7777777777777778,0.625,2.6,0.5,2.1,2.0,0.6,0.295,7.0,2.8,0.402,1.5,1.2,0.805,0.4,2.4,7.4,2.5,0.6,1.9
2016,1627786,MEM,Troy Williams,SF,77.75,78.75,217.8,80.25,102.0,10.0,8.25,9.25,30.0,36.0,10.72,3.08,3.35,,0.2,0.6,0.6,1.0,0.8,,,,,,0.8,0.6,0.6,0.6,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.59375,,0.8,0.4,1.6,1.7,0.4,0.244,5.1,2.1,0.415,1.0,0.6,0.6,0.3,1.8,5.3,1.9,1.0,1.1
2016,1627787,HOU,Kyle Wiltjer,PF,80.75,82.0,242.8,84.25,102.5,15.25,8.25,9.5,28.5,35.5,11.35,3.04,3.48,,1.0,0.6,0.4,1.0,0.6,,,,,,0.6,0.6,0.8,0.8,1.0,0.6666666666666666,1.0,0.3333333333333333,,,,0.84375,,0.1,0.1,0.4,0.9,0.3,0.308,1.0,0.3,0.28600000000000003,0.1,0.1,0.5,0.3,0.3,0.9,0.7,0.2,0.4
2016,1627757,ORL,Stephen Zimmerman,C,82.25,83.75,234.0,87.25,108.5,11.15,9.0,9.0,26.0,31.0,12.08,3.16,3.43,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,1.3,0.0,0.0,0.0,1.6,0.5,0.32299999999999995,0.3,0.2,0.6,0.6,0.9,1.2,1.8,0.1,0.2
2017,1628389,MIA,Edrice Adebayo,PF-C,80.75,75.75,242.6,86.75,108.0,5.2,9.5,8.75,33.5,38.5,11.94,3.24,3.24,12.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.6,3.8,0.1,0.0,0.0,4.9,2.5,0.512,2.6,1.9,0.721,1.7,2.0,6.9,5.5,0.5,1.0
2017,1628959,CHI,Rawle Alkins,SG-SF,74.5,75.75,222.6,80.75,99.0,11.0,8.75,10.0,31.5,40.5,11.99,3.18,3.3,7.0,,,,,,0.8,1.0,0.4,0.2,0.4,0.6,0.6,0.8,0.8,0.6,0.3333333333333333,0.8333333333333334,0.5,,,,0.6410256410256411,,1.3,0.0,1.5,1.2,0.3,0.25,3.9,1.3,0.33299999999999996,1.2,0.8,0.667,1.1,0.7,3.7,2.6,0.1,0.8
2017,1628386,BKN,Jarrett Allen,C,81.0,82.25,233.6,89.25,109.5,7.4,9.5,10.5,31.5,35.5,11.82,3.0,3.21,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.2,3.4,0.2,0.1,0.33299999999999996,5.5,3.3,0.589,2.0,1.6,0.7759999999999999,2.0,2.0,8.2,5.4,0.4,1.1
2017,1628443,BOS,Kadeem Allen,PG,73.0,74.25,192.4,81.25,99.5,6.4,8.5,8.75,33.0,35.5,11.24,2.98,3.15,7.0,,,,,,0.6,0.6,0.6,0.4,0.8,0.6,0.8,0.6,0.4,0.4,0.5,0.8333333333333334,0.6666666666666666,,,,0.7142857142857143,,0.7,0.1,0.4,0.6,0.0,0.0,1.2,0.3,0.273,0.5,0.4,0.778,0.2,0.8,1.1,0.6,0.2,0.5
2017,1628387,IND,Ike Anigbogu,C,80.5,81.75,252.2,90.25,110.5,5.4,9.5,10.0,29.5,32.5,12.52,3.48,3.44,11.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,0.4,0.0,0.0,0.0,0.8,0.4,0.444,0.5,0.5,0.833,0.5,0.1,1.2,0.8,0.1,0.2
2017,1628384,TOR,OG Anunoby,SF,78.25,79.75,232.4,86.25,107.5,6.8,9.25,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.2,1.9,2.7,1.0,0.371,4.7,2.2,0.47100000000000003,0.8,0.5,0.629,0.6,1.8,5.9,2.5,0.7,0.6
2017,1628503,ORL,Jamel Artis,SG-SF,77.5,78.75,213.2,82.0,105.0,11.9,9.25,9.75,23.5,31.0,11.62,3.08,3.44,5.0,0.6,0.4,0.6,0.6,0.6,,,,,,0.4,0.0,0.6,0.8,0.8,0.5,0.6666666666666666,0.8333333333333334,,,,0.5277777777777778,,1.2,0.2,2.3,1.9,0.5,0.276,5.3,2.1,0.392,0.8,0.5,0.583,0.3,0.7,5.1,2.5,0.1,0.5
2017,1628407,CHA,Dwayne Bacon,SG-SF,76.75,78.25,221.6,82.0,103.5,7.9,8.75,10.0,30.0,36.5,11.7,3.22,3.22,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.0,2.3,0.8,0.2,0.256,3.6,1.4,0.375,0.5,0.4,0.8,0.1,0.9,3.3,2.3,0.3,0.4
2017,1628395,GSW,Jordan Bell,PF,79.0,80.5,223.6,83.75,104.5,5.4,9.25,9.5,31.5,38.0,10.63,2.83,3.21,16.0,0.8,0.2,0.2,0.0,0.4,,,,,,0.8,0.0,0.4,0.4,0.4,0.6666666666666666,0.5,0.16666666666666666,,,,0.6052631578947368,,1.8,1.0,2.6,0.1,0.0,0.0,3.2,2.0,0.627,0.8,0.5,0.682,1.1,1.6,4.6,3.6,0.6,0.9
2017,1628417,CLE,Jaron Blossomgame,SF,77.75,78.75,218.6,82.0,104.5,5.7,8.75,10.25,31.0,35.5,11.47,3.35,3.17,16.0,,,,,,0.2,0.8,0.0,0.4,0.6,0.4,0.8,0.4,0.4,0.8,0.5,0.3333333333333333,0.5,,,,0.5925925925925926,,0.5,0.3,2.7,1.4,0.4,0.256,3.9,1.7,0.44299999999999995,0.5,0.4,0.769,1.0,0.7,4.2,3.6,0.3,0.4
2017,1628449,GSW,Chris Boucher,PF,80.0,81.5,182.2,88.0,110.5,5.4,9.25,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,1628396,UTA,Tony Bradley,C,81.25,82.75,248.8,89.0,112.5,12.0,9.5,9.5,24.5,27.5,11.79,2.99,3.44,5.0,,,,,,1.0,0.4,0.8,0.6,0.8,0.6,0.4,0.6,0.2,0.8,0.5,0.375,0.625,,,,0.5428571428571428,,0.1,0.0,0.8,0.1,0.0,0.0,1.2,0.3,0.273,0.2,0.2,1.0,0.4,0.1,0.9,1.2,0.0,0.0
2017,1628515,ORL,Isaiah Briscoe,PG,73.25,74.75,222.4,81.0,99.5,11.0,9.0,9.25,28.0,33.5,10.95,2.85,3.38,11.0,,,,,,0.8,0.0,0.2,0.4,0.6,0.8,1.0,1.0,0.6,0.4,,,,0.5,0.5,0.5,,0.6111111111111112,2.2,0.1,1.8,0.9,0.3,0.324,3.5,1.4,0.39899999999999997,0.7,0.4,0.5770000000000001,0.1,1.7,3.5,1.9,0.3,0.8
2017,1628415,MEM,Dillon Brooks,SG-SF,77.0,78.0,220.2,78.0,100.5,7.5,8.25,9.25,31.0,37.5,11.14,3.24,3.21,16.0,,,,,,0.8,1.0,1.0,0.6,0.6,0.6,0.6,1.0,0.8,0.6,0.375,0.5,0.25,,,,0.631578947368421,,1.6,0.2,2.5,3.2,1.1,0.35600000000000004,9.4,4.1,0.44,2.0,1.5,0.747,0.6,2.8,11.0,3.1,0.9,1.5
2017,1628418,LAL,Thomas Bryant,PF-C,81.5,82.75,247.8,90.0,112.5,9.4,9.5,10.25,25.5,33.0,11.42,3.12,3.37,7.0,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.1,0.9,0.7,0.1,0.1,1.4,0.5,0.381,0.6,0.3,0.556,0.2,0.4,1.5,1.1,0.1,0.1
2017,1628381,ATL,John Collins,PF,80.25,81.5,225.2,83.25,106.5,5.4,9.0,10.0,33.0,37.5,11.66,3.27,3.27,15.0,,,,,,0.6,0.4,0.6,0.6,0.6,0.8,0.6,1.0,0.0,0.8,0.375,0.5,0.5,,,,0.6363636363636364,,1.3,1.1,4.9,0.6,0.2,0.34,7.4,4.2,0.5760000000000001,2.5,1.8,0.715,2.4,2.9,10.5,7.3,0.6,1.4
2017,1628380,POR,Zach Collins,PF-C,82.25,84.0,232.2,85.0,111.0,8.9,8.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.5,2.7,1.7,0.5,0.31,4.4,1.7,0.39799999999999996,0.6,0.4,0.643,0.7,2.0,4.4,3.3,0.3,0.9
2017,1628977,OKC,Hamidou Diallo,SG-SF,75.75,77.0,197.4,83.25,101.5,5.2,8.5,9.5,34.5,44.5,10.88,2.79,3.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,1.2,0.5,0.1,0.16699999999999998,3.2,1.5,0.455,1.2,0.7,0.61,0.7,1.5,3.7,1.9,0.4,0.5
2017,1628416,ATL,Tyler Dorsey,SG,75.0,76.5,182.6,77.25,99.5,4.7,8.5,9.25,30.5,36.0,10.55,2.98,3.16,8.0,,,,,,0.4,0.4,0.8,0.6,0.4,1.0,0.8,0.4,0.6,0.4,0.5,0.8333333333333334,0.5,,,,0.5555555555555556,,1.4,0.1,2.0,3.6,1.3,0.36200000000000004,6.8,2.6,0.377,1.1,0.8,0.7140000000000001,0.3,1.1,7.2,2.3,0.3,0.7
2017,1628422,NYK,Damyean Dotson,SG-SF,76.5,77.5,205.2,81.0,100.0,5.3,8.5,9.25,31.5,38.0,11.18,3.03,3.13,13.0,,,,,,0.6,1.0,0.4,0.8,0.2,1.0,0.6,0.6,0.6,1.0,,,,0.6666666666666666,1.0,0.5,,0.7027027027027027,0.7,0.0,1.7,1.5,0.5,0.324,3.7,1.6,0.447,0.5,0.4,0.696,0.2,0.8,4.1,1.9,0.3,0.4
2017,1628408,OKC,PJ Dozier,SG,77.25,78.75,200.6,83.0,101.0,6.1,8.5,9.5,34.0,39.0,10.84,2.98,3.15,9.0,,,,,,0.4,0.2,0.8,0.2,1.0,0.4,0.6,0.2,0.2,0.6,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,0.6756756756756757,,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5
2017,1628393,LAC,Jawun Evans,PG,70.75,71.5,185.2,77.5,95.0,9.1,8.0,7.75,27.5,33.5,11.34,3.26,3.21,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.1,1.6,1.1,0.3,0.278,5.3,1.9,0.35200000000000004,1.0,0.8,0.7759999999999999,0.2,2.0,4.8,1.8,0.8,0.9
2017,1628390,OKC,Terrance Ferguson,SG-SF,77.5,79.0,184.4,80.75,103.0,5.8,8.5,10.0,28.5,38.0,11.16,3.22,3.32,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.5,2.0,0.7,0.33299999999999996,2.8,1.1,0.414,0.2,0.1,0.9,0.3,1.4,3.1,0.8,0.4,0.2
2017,1628368,SAC,De?Aaron Fox,PG,74.0,75.25,169.6,78.5,100.0,4.5,8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,0.3,2.3,2.1,0.6,0.307,10.9,4.5,0.41200000000000003,2.7,1.9,0.723,0.5,2.2,11.6,2.8,1.0,2.4
2017,1628365,PHI,Markelle Fultz,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.3,2.3,0.1,0.0,0.0,7.9,3.2,0.405,1.5,0.7,0.47600000000000003,0.8,1.6,7.1,3.1,0.9,1.2
2017,1628385,SAC,Harry Giles,PF,81.25,82.5,232.0,87.25,109.5,5.2,9.5,10.75,27.0,32.5,11.08,3.0,3.34,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.4,2.7,0.1,0.0,0.0,6.0,3.0,0.503,1.6,1.0,0.637,1.1,2.6,7.0,3.8,0.5,1.3
2017,1628404,LAL,Josh Hart,SG-SF,75.75,77.0,209.2,80.25,101.0,5.8,8.5,9.5,27.5,35.5,11.15,3.02,3.18,9.0,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.3,3.5,3.1,1.2,0.396,6.0,2.8,0.469,1.5,1.0,0.7020000000000001,0.7,1.7,7.9,4.2,0.7,0.7
2017,1628502,LAL,Nigel Hayes,PF,78.25,79.5,254.2,87.25,104.5,11.5,8.75,10.0,29.0,33.5,11.81,2.94,3.27,16.0,,,,,,0.6,0.6,0.2,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.16666666666666666,0.5,0.6666666666666666,,,,0.375,,1.0,0.0,0.0,1.0,0.0,0.0,1.5,0.5,0.33299999999999996,0.5,0.5,1.0,0.0,0.0,1.5,0.0,0.0,0.0
2017,1628439,NYK,Isaiah Hicks,PF,79.25,80.5,233.4,84.5,105.0,7.7,8.75,9.75,31.5,37.0,12.31,3.31,3.36,11.0,,,,,,,,,,,0.4,0.4,0.6,0.4,0.4,0.8333333333333334,0.3333333333333333,0.6666666666666666,,,,0.5416666666666666,,0.9,0.2,1.7,0.5,0.1,0.222,4.0,1.8,0.45799999999999996,1.0,0.7,0.667,0.6,2.5,4.4,2.3,0.1,0.9
2017,1628411,ORL,Wesley Iwundu,SG-SF,77.5,78.75,193.4,85.0,105.5,4.0,8.75,9.5,31.5,36.0,11.25,3.23,3.36,5.0,,,,,,0.8,1.0,0.6,0.6,0.8,0.8,0.8,0.4,0.6,0.8,,,,0.8333333333333334,0.6666666666666666,0.5,,0.5,0.9,0.2,1.6,0.7,0.1,0.196,3.5,1.5,0.42700000000000005,0.8,0.5,0.723,0.6,1.3,3.7,2.2,0.5,0.5
2017,1628402,NOP,Frank Jackson,PG,74.0,75.5,201.6,79.5,98.0,6.7,8.25,9.0,34.5,42.0,10.94,2.7,3.14,9.0,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.0,1.8,2.8,0.9,0.314,7.3,3.2,0.434,1.2,0.9,0.74,0.4,1.5,8.1,2.2,0.4,0.8
2017,1628382,SAC,Justin Jackson (UNC),SF,79.0,80.25,200.8,83.0,104.5,8.1,8.75,9.25,29.5,35.5,10.8,3.06,3.3,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.2,2.4,2.7,0.8,0.308,6.2,2.7,0.442,0.5,0.4,0.722,0.4,1.2,6.7,2.8,0.4,0.6
2017,1628379,DET,Luke Kennard,SG-SF,76.5,77.5,196.2,77.25,98.5,6.6,8.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.2,2.1,2.7,1.1,0.415,6.4,2.8,0.44299999999999995,1.0,0.9,0.855,0.3,1.2,7.6,2.4,0.6,0.9
2017,1628398,LAL,Kyle Kuzma,SF-SG,80.0,81.5,222.6,84.25,107.5,9.4,8.5,9.5,27.0,34.0,10.72,2.98,3.25,12.0,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.4,5.1,5.6,2.1,0.366,13.5,6.1,0.45,2.7,1.9,0.7070000000000001,1.1,2.1,16.1,6.3,0.6,1.8
2017,1628388,IND,TJ Leaf,PF,80.75,81.75,222.2,83.0,107.0,6.8,8.5,9.5,29.0,34.5,11.55,3.27,3.27,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,1.0,0.8,0.3,0.429,2.6,1.2,0.47100000000000003,0.3,0.2,0.625,0.5,0.8,2.9,1.5,0.1,0.2
2017,1628399,DEN,Tyler Lydon,PF,80.25,81.5,215.0,84.0,107.5,13.6,8.75,8.75,29.5,33.5,11.68,2.81,3.46,1.0,,,,,,0.8,0.6,0.8,0.8,0.8,0.8,0.8,1.0,0.4,0.6,0.5,0.5,0.375,,,,0.7714285714285715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1628412,SAC,Frank Mason III,PG,71.0,72.0,188.8,75.25,94.0,4.3,8.0,9.25,34.0,41.0,11.41,3.09,3.18,15.0,,,,,,1.0,0.8,0.8,0.2,0.8,0.6,0.8,0.6,0.2,0.6,0.5714285714285714,1.0,0.8333333333333334,,,,0.5714285714285714,,2.8,0.2,1.9,1.7,0.6,0.36,7.3,2.8,0.379,2.2,1.8,0.8170000000000001,0.6,1.4,7.9,2.5,0.7,1.3
2017,1628378,UTA,Donovan Mitchell,SG,73.25,75.0,211.4,82.0,97.0,5.9,8.5,9.5,36.5,40.5,11.53,3.07,3.01,10.0,,,,,,,,,,,,,,,,,,,,,,,,3.7,0.3,3.1,7.0,2.4,0.34,17.2,7.5,0.43700000000000006,3.8,3.0,0.805,0.7,2.7,20.5,3.7,1.5,2.7
2017,1628420,DEN,Monte Morris,PG,73.25,74.5,175.2,76.0,96.5,6.9,8.25,8.75,28.0,33.5,11.0,3.2,3.19,8.0,,,,,,1.0,0.6,1.0,0.4,0.4,0.4,1.0,0.4,0.6,0.6,1.0,0.8333333333333334,0.8333333333333334,,,,0.7647058823529411,,2.3,0.0,0.7,0.3,0.0,0.0,2.0,1.3,0.667,0.7,0.7,1.0,0.0,0.3,3.3,0.7,1.0,0.3
2017,1628405,DAL,Johnathan Motley,PF,79.75,80.75,238.2,88.0,108.0,,9.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.2,3.2,0.5,0.1,0.16699999999999998,6.8,3.6,0.5329999999999999,2.5,1.4,0.536,1.3,1.6,8.7,4.5,0.3,0.8
2017,1629004,LAL,Svi Mykhailiuk,SG-SF,78.5,79.5,219.6,77.0,100.0,11.4,8.0,9.25,27.0,33.0,12.4,3.25,3.53,8.0,,,,,,0.8,0.8,1.0,0.8,0.4,0.8,1.0,1.0,0.2,1.0,0.5,0.75,0.25,,,,0.7027027027027027,,0.8,0.0,0.7,2.2,0.7,0.318,3.4,1.1,0.33299999999999996,0.5,0.3,0.6,0.2,0.6,3.3,0.9,0.3,0.5
2017,1628400,BOS,Semi Ojeleye,SF-SG,77.25,78.75,241.4,81.75,102.0,5.5,8.75,9.5,35.0,40.5,10.58,3.07,3.16,19.0,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,1.7,1.7,0.5,0.32,2.6,0.9,0.34600000000000003,0.6,0.3,0.61,0.5,1.2,2.7,2.2,0.3,0.3
2017,1628383,MIN,Justin Patton,C,82.0,83.25,229.0,87.0,111.5,7.8,8.75,9.75,26.0,30.5,11.8,3.31,3.46,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
2017,1628409,PHX,Alec Peters,PF,79.25,80.75,232.0,82.75,105.0,8.8,8.75,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,1.5,2.9,0.9,0.31,3.7,1.4,0.37799999999999995,0.5,0.4,0.8,0.4,0.7,4.1,1.9,0.1,0.2
